37.881534 -4.249202 0.400038
37.787159 -4.224363 0.400439
37.312780 -4.255838 0.401307
37.974418 -4.269893 0.400235
38.111892 -4.236249 0.403034
37.113940 -4.233247 0.407610
38.285289 -4.269321 0.422792
38.016080 -4.214950 0.426072
37.877061 -4.234458 0.425552
38.437606 -4.223131 0.434369
34.433894 -4.204299 0.400517
34.300916 -4.193373 0.403242
36.136053 -4.290160 0.405382
37.819561 -4.386789 0.405798
34.799261 -4.226141 0.418998
35.373382 -4.232846 0.419688
35.024980 -4.234122 0.427088
35.549607 -4.194769 0.427079
35.491939 -4.264134 0.427788
34.490246 -4.175115 0.434027
32.229641 -4.175921 0.401781
32.015474 -4.248997 0.403647
33.313290 -4.232963 0.400617
33.294735 -4.249373 0.403239
31.139835 -4.180302 0.411180
32.960410 -4.281803 0.405790
31.351036 -4.173381 0.413811
33.307398 -4.258038 0.407962
33.954039 -4.283220 0.407576
37.758546 -4.494900 0.400395
37.697130 -4.514066 0.400125
37.852466 -4.440420 0.401518
36.311637 -4.470205 0.407475
33.029675 -4.216708 0.419999
35.284264 -4.293286 0.412753
34.508833 -4.232074 0.416759
37.299037 -4.484174 0.408818
38.544850 -4.570477 0.406939
37.589093 -4.437880 0.409264
37.402109 -4.404536 0.410296
33.761036 -4.274776 0.422632
33.159067 -4.187200 0.425461
32.550570 -4.219025 0.427363
37.388798 -4.453891 0.411079
32.778333 -4.217951 0.427832
32.131856 -4.197561 0.430696
37.331847 -4.514035 0.412065
37.330114 -4.512726 0.412064
37.334541 -4.454675 0.412679
37.110742 -4.439798 0.412955
37.144330 -4.389522 0.413417
34.806692 -4.240761 0.420526
38.538197 -4.567428 0.409763
38.532892 -4.585950 0.410676
33.796075 -4.237105 0.427449
38.440014 -4.512326 0.412888
33.943771 -4.200773 0.427596
34.683234 -4.279322 0.426143
33.798327 -4.184903 0.429497
33.659206 -4.221107 0.429599
38.417824 -4.510859 0.416973
35.777796 -4.401350 0.424818
34.492103 -4.283119 0.430084
37.700117 -4.465605 0.423601
35.566674 -4.348175 0.430451
36.072296 -4.348524 0.430813
37.938901 -4.463758 0.426900
37.932585 -4.508236 0.430956
30.567561 -4.203059 0.400590
31.433163 -4.291404 0.402154
30.632508 -4.207498 0.406318
30.390942 -4.228686 0.410960
30.921551 -4.232910 0.412026
34.454899 -4.428057 0.400875
30.475225 -4.211166 0.418049
30.442633 -4.186136 0.417297
35.292950 -4.540897 0.400564
31.182297 -4.280632 0.416115
30.823739 -4.266647 0.417275
34.199751 -4.476462 0.406491
31.730519 -4.235740 0.415409
33.146390 -4.383666 0.411321
33.195235 -4.355354 0.411437
31.833952 -4.266094 0.417995
33.725364 -4.408755 0.411595
33.675466 -4.361522 0.412759
30.964609 -4.232283 0.424095
34.353847 -4.471374 0.411766
38.011545 -4.583779 0.400763
31.118960 -4.197757 0.424827
30.984695 -4.219203 0.425589
35.775883 -4.496110 0.408667
32.169045 -4.276001 0.422120
33.030826 -4.355636 0.419167
31.424850 -4.234055 0.426504
31.398941 -4.265665 0.426703
32.116220 -4.261330 0.425048
33.930238 -4.382895 0.418884
32.341536 -4.297283 0.425147
31.823469 -4.227282 0.426384
31.651875 -4.247593 0.427164
34.724572 -4.484248 0.416450
31.853132 -4.235145 0.427631
31.570214 -4.293133 0.428575
31.421462 -4.246951 0.430167
31.407742 -4.238472 0.430186
31.305077 -4.230075 0.430759
34.281934 -4.408422 0.419202
32.353293 -4.243416 0.427218
35.008693 -4.410690 0.418017
33.435387 -4.364771 0.423608
32.215661 -4.216545 0.428564
34.673237 -4.461089 0.420613
35.020737 -4.389740 0.419729
34.869792 -4.442575 0.420464
32.377322 -4.288682 0.429963
36.421520 -4.553553 0.420144
32.961922 -4.252595 0.432345
38.074849 -4.667334 0.416994
36.892203 -4.567478 0.419967
35.746901 -4.486238 0.424403
36.898081 -4.593260 0.421929
34.575538 -4.409219 0.429656
34.539396 -4.439528 0.429548
33.888957 -4.300029 0.432757
37.061211 -4.500490 0.425454
37.549823 -4.538885 0.427001
37.962059 -4.579685 0.429755
31.168164 -4.472148 0.400101
31.261020 -4.356328 0.400308
33.250763 -4.456424 0.400590
31.979250 -4.455745 0.405405
31.133958 -4.390400 0.410790
33.116403 -4.512167 0.406915
30.682836 -4.405414 0.416588
32.045995 -4.391435 0.411933
33.836115 -4.600943 0.406095
32.775266 -4.505812 0.411048
32.244948 -4.377681 0.413138
31.333333 -4.347748 0.416273
34.262310 -4.566270 0.407183
34.332724 -4.596314 0.408711
33.030648 -4.410166 0.414525
32.214463 -4.436694 0.416970
37.104262 -4.784070 0.401452
37.744014 -4.744665 0.400652
31.694901 -4.373826 0.422042
34.408339 -4.549988 0.412241
30.881416 -4.381280 0.426211
31.113342 -4.364786 0.426438
30.963546 -4.295255 0.427403
38.055410 -4.832103 0.402780
35.676225 -4.654911 0.409967
33.871828 -4.563859 0.416756
37.924731 -4.712192 0.404481
34.759243 -4.585429 0.414943
34.285079 -4.583838 0.416375
32.346435 -4.364778 0.423163
31.777121 -4.429789 0.425918
31.585090 -4.365242 0.427175
31.524737 -4.420229 0.427097
30.748887 -4.301947 0.431125
30.557195 -4.352980 0.431983
34.914009 -4.582053 0.415917
31.051545 -4.350119 0.432136
32.423047 -4.380793 0.429066
33.545935 -4.509223 0.425649
32.392628 -4.386184 0.430071
36.806283 -4.648056 0.415166
35.810984 -4.601180 0.418064
32.247071 -4.364330 0.431586
31.738188 -4.363364 0.434436
38.339583 -4.790598 0.411877
33.798276 -4.506480 0.426728
32.469786 -4.452911 0.432191
37.992221 -4.793579 0.413738
37.038766 -4.730429 0.417923
36.435840 -4.700510 0.419747
