37.881534 -4.249202 0.399879
37.877061 -4.234458 0.425324
34.300916 -4.193373 0.404589
34.799261 -4.226141 0.418928
35.024980 -4.234122 0.427716
32.015474 -4.248997 0.404176
33.294735 -4.249373 0.403119
31.139835 -4.180302 0.412212
32.960410 -4.281803 0.405938
31.351036 -4.173381 0.414863
37.697130 -4.514066 0.399612
37.852466 -4.440420 0.400626
36.311637 -4.470205 0.406939
33.029675 -4.216708 0.420085
34.508833 -4.232074 0.416008
37.299037 -4.484174 0.408666
33.159067 -4.187200 0.425728
32.550570 -4.219025 0.427887
37.388798 -4.453891 0.409394
37.331847 -4.514035 0.410634
37.330114 -4.512726 0.410459
37.334541 -4.454675 0.410947
37.110742 -4.439798 0.411599
34.806692 -4.240761 0.420775
38.538197 -4.567428 0.410181
38.440014 -4.512326 0.412188
34.683234 -4.279322 0.427049
33.798327 -4.184903 0.428955
38.417824 -4.510859 0.415706
37.700117 -4.465605 0.423724
30.567561 -4.203059 0.399979
30.632508 -4.207498 0.406536
30.390942 -4.228686 0.411319
30.442633 -4.186136 0.416935
31.182297 -4.280632 0.416422
30.823739 -4.266647 0.417234
34.199751 -4.476462 0.406628
31.730519 -4.235740 0.415237
33.146390 -4.383666 0.411432
33.675466 -4.361522 0.412647
34.353847 -4.471374 0.411425
38.011545 -4.583779 0.400319
30.984695 -4.219203 0.427504
35.775883 -4.496110 0.408212
31.398941 -4.265665 0.428221
33.930238 -4.382895 0.419216
31.651875 -4.247593 0.428054
32.353293 -4.243416 0.427711
33.435387 -4.364771 0.424864
32.215661 -4.216545 0.429100
36.421520 -4.553553 0.419987
32.961922 -4.252595 0.432352
38.074849 -4.667334 0.415895
36.892203 -4.567478 0.419145
35.746901 -4.486238 0.424952
34.575538 -4.409219 0.429779
34.539396 -4.439528 0.429702
37.061211 -4.500490 0.425245
37.549823 -4.538885 0.426717
37.962059 -4.579685 0.429410
31.168164 -4.472148 0.399563
33.250763 -4.456424 0.401236
33.116403 -4.512167 0.407020
30.682836 -4.405414 0.416702
33.836115 -4.600943 0.405567
32.775266 -4.505812 0.411896
31.333333 -4.347748 0.416576
33.030648 -4.410166 0.414729
37.104262 -4.784070 0.400596
34.408339 -4.549988 0.412359
30.881416 -4.381280 0.427754
33.871828 -4.563859 0.416824
37.924731 -4.712192 0.403977
34.759243 -4.585429 0.415156
31.524737 -4.420229 0.428659
31.051545 -4.350119 0.433305
36.806283 -4.648056 0.414985
32.247071 -4.364330 0.431882
31.738188 -4.363364 0.435240
33.798276 -4.506480 0.426846
32.469786 -4.452911 0.432932
37.992221 -4.793579 0.412491
37.038766 -4.730429 0.416869
36.435840 -4.700510 0.419783
37.048218 -4.729598 0.417522
34.309423 -4.520553 0.429226
35.801215 -4.652461 0.427229
36.560354 -4.562078 0.431504
36.729049 -4.650863 0.433053
38.080599 -4.669497 0.434239
32.175155 -4.597469 0.412469
30.599126 -4.484135 0.423231
30.585730 -4.451050 0.423026
36.488184 -4.885269 0.401044
30.460284 -4.456696 0.426552
36.993949 -4.812919 0.401848
31.423698 -4.423706 0.427628
30.897289 -4.429570 0.429659
31.412234 -4.496201 0.431609
31.044399 -4.480310 0.433945
36.925412 -4.757427 0.411804
37.700868 -4.862770 0.408911
36.393468 -4.767814 0.414470
34.302596 -4.585977 0.422655
32.283111 -4.532920 0.431863
38.209897 -4.847784 0.411091
37.191433 -4.881902 0.414657
34.263285 -4.678192 0.426387
36.580253 -4.773012 0.427335
36.033730 -4.681980 0.429909
36.068824 -4.687291 0.429702
36.892777 -4.779361 0.427144
36.618052 -4.746892 0.429102
38.279031 -4.866864 0.424380
38.155053 -4.841570 0.426525
32.790391 -4.704341 0.400365
31.301116 -4.660706 0.409879
34.679334 -4.860717 0.401130
33.913060 -4.831010 0.406859
32.544345 -4.756681 0.414262
31.567292 -4.694017 0.420239
30.976027 -4.575459 0.426426
33.860778 -4.777513 0.416549
37.666971 -4.997688 0.405432
34.301721 -4.774406 0.417807
35.094716 -4.857179 0.416299
34.647309 -4.800370 0.419968
32.023191 -4.670188 0.433094
38.266751 -5.032402 0.411060
37.644578 -5.026637 0.412166
37.190382 -4.970082 0.414046
34.772346 -4.813567 0.422698
34.261083 -4.777641 0.424950
32.539059 -4.653865 0.435175
37.259644 -4.961476 0.415873
34.557333 -4.722673 0.427081
37.677735 -4.984053 0.416380
38.742000 -5.050701 0.418676
35.168450 -4.848120 0.431110
34.198551 -4.749884 0.434914
37.290413 -4.954104 0.424643
34.881996 -4.739824 0.433183
35.852778 -4.789097 0.431569
30.962245 -4.737606 0.400696
34.148452 -4.976949 0.399814
31.926866 -4.797699 0.414460
31.691240 -4.772147 0.414544
31.891791 -4.734924 0.414569
31.960795 -4.749395 0.415277
31.035189 -4.703011 0.422093
31.463430 -4.727939 0.426821
31.924717 -4.818941 0.424710
34.515375 -4.884217 0.416017
33.115644 -4.868445 0.422706
33.611953 -4.854626 0.422407
34.038778 -4.860117 0.422013
33.610659 -4.827681 0.425397
31.778851 -4.704068 0.435071
36.730794 -5.019477 0.421278
34.103355 -4.874443 0.431470
35.078409 -4.964765 0.429753
36.380055 -4.962942 0.429469
37.990909 -5.058867 0.433625
30.997270 -4.896502 0.419056
34.050486 -5.008004 0.411981
31.709048 -4.899608 0.422876
31.786407 -4.828762 0.426873
31.098455 -4.815411 0.430555
35.186725 -5.056054 0.415672
32.757124 -4.962244 0.425382
34.400639 -4.980592 0.418915
32.612129 -4.894573 0.433926
34.818844 -5.072300 0.427155
34.865900 -5.039749 0.430565
36.360293 -5.058655 0.427086
34.182981 -5.020801 0.435309
34.936511 -5.024263 0.432876
34.882037 -4.973212 0.433437
36.878312 -5.068890 0.431084
30.659522 -4.987979 0.406077
32.902835 -5.068713 0.409998
32.577682 -5.028885 0.418975
32.860058 -5.067247 0.419231
32.011062 -5.025221 0.426067
31.808011 -4.956722 0.427488
37.931561 -5.350542 0.414273
30.437377 -5.157029 0.428784
38.290399 -4.269144 0.435607
37.587752 -4.174877 0.468104
37.883044 -4.173515 0.483652
37.673406 -4.179142 0.487569
34.718435 -4.173515 0.444767
35.600933 -4.197907 0.452440
35.382755 -4.186348 0.453801
35.865928 -4.214427 0.454577
38.431272 -4.371822 0.446768
37.330723 -4.282813 0.453060
35.834998 -4.189085 0.455729
